Date,Open,High,Low,Close,Volume,Year
12-01-2016,2361.5,2377.45,2337.15,2344.35,199864,2016
13-01-2016,2355,2387.9,2332.2,2369.7,246183,2016
14-01-2016,2349,2374.65,2323.1,2362.45,205015,2016
15-01-2016,2369.95,2369.95,2313,2322.15,334940,2016
18-01-2016,2310,2335.1,2236.8,2249.9,329495,2016
19-01-2016,2259.95,2291,2234.4,2266.3,153092,2016
20-01-2016,2240.5,2284.9,2230,2278.35,176561,2016
21-01-2016,2280.05,2299.9,2256.05,2272.95,190801,2016
22-01-2016,2279,2329.3,2274.15,2318.85,161259,2016
25-01-2016,2323.3,2348,2315,2327.3,214198,2016
27-01-2016,2333,2333,2285.05,2302.85,256991,2016
28-01-2016,2301,2310.6,2255.7,2263.4,172772,2016
29-01-2016,2270,2359.9,2263.55,2341.95,234367,2016
01-02-2016,2360,2361.95,2310.1,2327.9,155264,2016
02-02-2016,2310,2384.4,2300,2364.1,281676,2016
03-02-2016,2345,2395,2335,2347.65,179941,2016
04-02-2016,2370,2389.85,2295,2310.65,1147152,2016
05-02-2016,2318.4,2378.95,2303.15,2366.35,261889,2016
08-02-2016,2366.3,2388.8,2348,2355.05,80466,2016
09-02-2016,2344,2390,2337.9,2376.6,166296,2016
10-02-2016,2363.95,2387.9,2342,2368.15,194080,2016
11-02-2016,2376.7,2386.95,2289.05,2329.9,310125,2016
12-02-2016,2310,2328.8,2251,2304.4,326424,2016
15-02-2016,2326,2372.3,2305,2342.1,308865,2016
16-02-2016,2365,2368.7,2328.55,2329.85,293481,2016
17-02-2016,2329.5,2369,2263.8,2357.45,248046,2016
18-02-2016,2370.05,2417.65,2364.1,2406.4,318053,2016
19-02-2016,2410,2467,2406.15,2455.8,310736,2016
22-02-2016,2459,2485,2451.25,2476.75,199748,2016
23-02-2016,2480,2480,2386.75,2396.45,220555,2016
24-02-2016,2386.75,2408,2330.35,2337.4,297923,2016
25-02-2016,2338,2352.85,2292.2,2322,530719,2016
26-02-2016,2331.2,2351.9,2221.85,2238.1,524806,2016
29-02-2016,2240,2268,2171.95,2201.2,660576,2016
01-03-2016,2205.1,2267,2205.1,2258.2,481942,2016
02-03-2016,2279.95,2318,2212.4,2230.3,809509,2016
03-03-2016,2250,2286.2,2241,2280.1,557055,2016
04-03-2016,2289.8,2324.1,2262.6,2306.25,339975,2016
08-03-2016,2308,2339,2295.1,2326.25,203818,2016
09-03-2016,2322.35,2335,2300,2316.8,295112,2016
10-03-2016,2344.7,2344.7,2304.6,2324.6,139845,2016
11-03-2016,2332.95,2347,2310.1,2325.9,122688,2016
14-03-2016,2333,2333,2302.2,2316.6,214060,2016
15-03-2016,2308,2328,2268.1,2278.45,379744,2016
16-03-2016,2245.6,2259.65,2213,2250,364016,2016
17-03-2016,2256.55,2283.3,2250.15,2269.9,379252,2016
18-03-2016,2271,2308,2268.35,2303.35,284447,2016
21-03-2016,2307.9,2320,2289.4,2314.2,179791,2016
22-03-2016,2302,2322.8,2297.7,2310.8,394338,2016
23-03-2016,2314.9,2364,2304.9,2356.4,258677,2016
28-03-2016,2375.5,2375.5,2332.75,2357.35,210492,2016
29-03-2016,2356.9,2374,2332,2351.95,143428,2016
30-03-2016,2364,2440,2363,2422.45,379072,2016
31-03-2016,2418,2457,2398.6,2405.95,487678,2016
01-04-2016,2410,2427.4,2378,2419.85,238387,2016
04-04-2016,2430,2477.7,2427.2,2448.25,188472,2016
05-04-2016,2449.9,2470,2386.3,2394.85,189320,2016
06-04-2016,2397.9,2425,2386.5,2395.2,110752,2016
07-04-2016,2387,2395.2,2354.3,2378.45,140705,2016
08-04-2016,2369.95,2404.85,2350.5,2389.45,214592,2016
11-04-2016,2397.95,2439,2373,2433.85,134590,2016
12-04-2016,2433.85,2468.05,2433.75,2459.7,171855,2016
13-04-2016,2474.7,2614.5,2473,2582.5,474377,2016
18-04-2016,2605,2609.9,2531,2544.45,238512,2016
20-04-2016,2546.7,2572.4,2512.3,2532.8,215577,2016
21-04-2016,2532,2548,2485,2496.45,177164,2016
22-04-2016,2489.65,2554,2479,2522.15,223129,2016
25-04-2016,2512.75,2559.9,2512.75,2543.75,251692,2016
26-04-2016,2541,2559.5,2506.55,2548.1,280095,2016
27-04-2016,2551.25,2583.15,2537.25,2548.25,204441,2016
28-04-2016,2536.05,2568.6,2481,2487.5,285060,2016
29-04-2016,2487,2500.75,2462.85,2491.95,176707,2016
02-05-2016,2484,2525,2450.1,2477.95,185691,2016
03-05-2016,2475,2498.9,2450.1,2462.85,334288,2016
04-05-2016,2454.5,2480.55,2451,2460.3,132511,2016
05-05-2016,2463,2488.3,2446.35,2453.3,127867,2016
06-05-2016,2446.55,2453.75,2430.1,2435.2,118418,2016
09-05-2016,2435,2537,2431.05,2527.15,180905,2016
10-05-2016,2529.8,2540,2500,2530.05,159486,2016
11-05-2016,2500,2554.8,2496.45,2517.25,191358,2016
12-05-2016,2512.3,2558,2512.3,2549.05,166196,2016
13-05-2016,2540.6,2545,2508.5,2517.7,168060,2016
16-05-2016,2520.1,2526.2,2455,2512.1,163404,2016
17-05-2016,2525,2535,2496.25,2506.55,164096,2016
18-05-2016,2488,2501.95,2455,2461.7,293238,2016
19-05-2016,2468,2471.6,2422.5,2435.45,226925,2016
20-05-2016,2437,2461.55,2427,2453,137638,2016
23-05-2016,2461,2464,2408.6,2421.8,270512,2016
24-05-2016,2421,2421,2364.35,2379.4,208394,2016
25-05-2016,2404.85,2504.95,2376.45,2475.3,1132838,2016
26-05-2016,2494,2517.75,2475,2505.15,581544,2016
27-05-2016,2505,2581.95,2487,2563.7,326701,2016
30-05-2016,2583,2614.95,2570.6,2607.15,281067,2016
31-05-2016,2605,2642,2603,2618.35,447826,2016
01-06-2016,2635,2635,2600,2603.8,163603,2016
02-06-2016,2585.05,2602.05,2556.6,2594.95,219851,2016
03-06-2016,2595.6,2659.15,2595,2639.2,293506,2016
06-06-2016,2641.8,2650,2619.1,2630,200798,2016
07-06-2016,2649.85,2658,2625.2,2640.75,238210,2016
08-06-2016,2640.75,2655.75,2624,2632.35,235110,2016
09-06-2016,2634.3,2635.35,2577.1,2592.35,226078,2016
10-06-2016,2590,2623.6,2565,2579.95,134463,2016
13-06-2016,2566,2594.7,2554,2583.75,122703,2016
14-06-2016,2585.05,2586.05,2550,2560.75,164026,2016
15-06-2016,2570.5,2610.1,2565.15,2603.55,220412,2016
16-06-2016,2582,2589.55,2550,2567.1,223474,2016
17-06-2016,2573,2589,2555.6,2581.4,137960,2016
20-06-2016,2550,2624.45,2550,2617.9,150107,2016
21-06-2016,2620,2653.8,2612.25,2636.25,255537,2016
22-06-2016,2636.25,2639.55,2613.5,2632.15,142146,2016
23-06-2016,2630,2666,2601,2652,276005,2016
24-06-2016,2600,2684.75,2554.85,2678.8,341530,2016
27-06-2016,2690,2703,2643.6,2648.45,274105,2016
28-06-2016,2662,2669.7,2615,2624.4,277647,2016
29-06-2016,2647.8,2650,2632,2645.85,329314,2016
30-06-2016,2658,2700,2655,2689.95,457899,2016
01-07-2016,2697.5,2719.95,2665.05,2671.25,307070,2016
04-07-2016,2680,2690,2645,2652.8,185737,2016
05-07-2016,2645,2648.95,2602.65,2612.15,209086,2016
07-07-2016,2608.5,2625,2590,2610.55,205355,2016
08-07-2016,2620,2635,2600,2604.6,147732,2016
11-07-2016,2626,2658,2626,2649.05,180070,2016
12-07-2016,2657,2675,2635.1,2651.8,193652,2016
13-07-2016,2660,2668,2630.2,2657.1,147655,2016
14-07-2016,2643,2674,2641,2665.1,134930,2016
15-07-2016,2668.5,2700,2667.4,2695.6,207722,2016
18-07-2016,2714.45,2763,2706,2755.35,362174,2016
19-07-2016,2760.1,2764,2745,2758.85,343673,2016
20-07-2016,2761.75,2793,2746.25,2779.35,380227,2016
21-07-2016,2787.1,2801.85,2762,2770.6,239917,2016
22-07-2016,2765.2,2767.2,2715.5,2720.6,214012,2016
25-07-2016,2720,2754.1,2680,2700.85,300696,2016
26-07-2016,2705,2715.8,2660.2,2673.95,291824,2016
27-07-2016,2675,2727.05,2621.2,2670.15,1179297,2016
28-07-2016,2671.7,2711.75,2653,2660.5,473920,2016
29-07-2016,2660,2724.2,2660,2700.8,321171,2016
01-08-2016,2710.1,2780,2710.1,2736.15,458487,2016
02-08-2016,2749.9,2780,2726.2,2747.65,285707,2016
03-08-2016,2743.1,2758.5,2705,2714.85,180584,2016
04-08-2016,2738,2774.9,2724,2744,251834,2016
05-08-2016,2754.3,2881,2750,2862.1,419350,2016
08-08-2016,2872.1,2918.05,2860.15,2871.45,242032,2016
09-08-2016,2871.9,2893.75,2833.8,2866.8,225096,2016
10-08-2016,2862.2,2902,2845.15,2856,203530,2016
11-08-2016,2860,2888.8,2825,2846.35,152651,2016
12-08-2016,2846,2904,2840,2868.7,179931,2016
16-08-2016,2872.25,2897.3,2840,2883.05,196703,2016
17-08-2016,2892.4,2951.8,2883.05,2939.65,289452,2016
18-08-2016,2933,2958.25,2925,2946.1,139176,2016
19-08-2016,2946.1,2948.95,2920.5,2933.2,92809,2016
22-08-2016,2933,2950,2908.05,2924.9,167024,2016
23-08-2016,2923.9,2923.9,2868,2878.8,164538,2016
24-08-2016,2885,2900.75,2851,2869.7,189493,2016
25-08-2016,2894,2903.95,2849.05,2862.4,196374,2016
26-08-2016,2877.4,2877.4,2845.05,2858.25,172603,2016
29-08-2016,2867.8,2904,2809.05,2887.85,129976,2016
30-08-2016,2897.05,3010,2897.05,2978.9,421580,2016
31-08-2016,2982,3037.75,2969.9,2978.5,345001,2016
01-09-2016,2978.5,3018.3,2955.35,2999,193060,2016
02-09-2016,2970.05,3015,2924.3,2998.05,350046,2016
06-09-2016,2996,3035.45,2990,3004.8,214998,2016
07-09-2016,3020,3020,2980,2985.8,159864,2016
08-09-2016,2980,3120,2980,3088.7,406556,2016
09-09-2016,3091.9,3107.2,3017.25,3036.45,233241,2016
12-09-2016,2970,2977.7,2926,2954.9,161009,2016
14-09-2016,2964,2994.45,2939.55,2971.55,257712,2016
15-09-2016,2971,2978,2925.15,2931.75,232030,2016
16-09-2016,2932.9,3031,2932.9,2981.6,349528,2016
19-09-2016,2984.85,3012.3,2940,2945.85,192976,2016
20-09-2016,2923.8,2956,2875,2886.95,315212,2016
21-09-2016,2889,2966.5,2857.05,2902.65,472910,2016
22-09-2016,2936,2972.95,2916.65,2926.75,271251,2016
23-09-2016,2926,2954.2,2912.6,2929.65,334216,2016
26-09-2016,2924,2933,2878,2891.6,287196,2016
27-09-2016,2918,2927.8,2870,2875.8,176614,2016
28-09-2016,2879,2925,2871.55,2913.9,302892,2016
29-09-2016,2941,2953.95,2835.2,2846.4,480296,2016
30-09-2016,2857.95,2857.95,2816.8,2827.6,229858,2016
03-10-2016,2830,2908.35,2830,2880.9,281923,2016
04-10-2016,2903,2917,2876.05,2894.2,260010,2016
05-10-2016,2900,2910,2845.8,2857.95,188728,2016
06-10-2016,2869.05,2869.05,2811.2,2823.05,176396,2016
07-10-2016,2827.05,2900,2785,2883.5,325112,2016
10-10-2016,2892,2906.75,2856.1,2876.4,121601,2016
13-10-2016,2865.1,2880.4,2815.05,2825.25,185672,2016
14-10-2016,2838,2849,2792.4,2798.3,181609,2016
17-10-2016,2805,2834.9,2743.65,2753.85,194876,2016
18-10-2016,2756.25,2810,2755.55,2792.65,198776,2016
19-10-2016,2801.3,2820,2768.85,2787.95,305702,2016
20-10-2016,2797.25,2824.6,2790,2796.55,151814,2016
21-10-2016,2810,2815,2782,2802.35,142333,2016
24-10-2016,2808.5,2814.6,2785.1,2790,148446,2016
25-10-2016,2797,2811.5,2786,2801.55,207170,2016
26-10-2016,2795,2845,2790.05,2823.95,157120,2016
27-10-2016,2824.9,2833.9,2751.3,2761.5,214627,2016
28-10-2016,2764,2857.5,2762,2848.1,777805,2016
30-10-2016,2875,2875,2815,2830.4,34039,2016
01-11-2016,2830.4,2864,2819.6,2825.6,337967,2016
02-11-2016,2818.7,2829.9,2770,2818.8,297340,2016
03-11-2016,2810,2852.95,2790,2829.85,354196,2016
04-11-2016,2829.9,2850,2805.5,2814.3,223620,2016
07-11-2016,2830,2849.9,2781,2824.1,286013,2016
08-11-2016,2834,2875.25,2819.25,2865,278172,2016
09-11-2016,2746,2823.95,2658.1,2778.55,605617,2016
10-11-2016,2790,2846.8,2710.6,2726.6,294318,2016
11-11-2016,2709.1,2768,2633,2647.6,277559,2016
15-11-2016,2632,2659,2510.35,2576.1,410208,2016
16-11-2016,2601,2662.95,2570.2,2605.65,493925,2016
17-11-2016,2590,2665,2522,2549.8,331352,2016
18-11-2016,2556,2579.95,2545,2574.8,176488,2016
21-11-2016,2575,2584.9,2510,2524.4,271829,2016
22-11-2016,2540,2614.8,2514.85,2599.5,301790,2016
23-11-2016,2639.7,2639.7,2571,2600.35,253894,2016
24-11-2016,2591,2658,2550,2630.9,609817,2016
25-11-2016,2620,2646,2603.15,2613.05,238138,2016
28-11-2016,2619.95,2665,2612,2637,245346,2016
29-11-2016,2640.8,2687,2635.05,2664.15,254430,2016
30-11-2016,2690,2690.05,2664,2685.15,480765,2016
01-12-2016,2684,2718,2667.35,2694.9,252658,2016
02-12-2016,2674.5,2715,2653.05,2701.35,220351,2016
05-12-2016,2692,2765.5,2689.05,2740.75,238386,2016
06-12-2016,2745.3,2754.75,2725,2733.3,204792,2016
07-12-2016,2736.3,2740.9,2686.3,2699.05,182325,2016
08-12-2016,2715,2789.25,2715,2778.6,193573,2016
09-12-2016,2781.55,2786.35,2716.1,2720.15,182787,2016
12-12-2016,2715,2716.3,2646.15,2655.15,350356,2016
13-12-2016,2655,2665.9,2640,2659.15,243253,2016
14-12-2016,2669,2669.3,2631.6,2648.5,165794,2016
15-12-2016,2668,2699.05,2628.85,2670.65,247366,2016
16-12-2016,2681,2681,2649,2659.5,181030,2016
19-12-2016,2649,2658,2633,2642.1,152159,2016
20-12-2016,2644.85,2662.3,2575.5,2585.95,205165,2016
21-12-2016,2600.1,2632,2579,2585.25,140989,2016
22-12-2016,2586,2590,2551,2564.15,137600,2016
23-12-2016,2565.1,2633.25,2553.8,2618.8,197018,2016
26-12-2016,2617.7,2650,2577.7,2600.7,121218,2016
27-12-2016,2595,2643.7,2570,2633.8,169834,2016
28-12-2016,2634,2654.25,2623.4,2633.15,275831,2016
29-12-2016,2625.2,2666.8,2610.75,2651.45,190486,2016
30-12-2016,2652.1,2666,2627,2632.2,130704,2016
02-01-2017,2642.7,2654.3,2552,2598.5,323342,2017
03-01-2017,2594,2632.2,2561.45,2619.2,420196,2017
04-01-2017,2625.2,2698.55,2615.95,2684.1,343922,2017
05-01-2017,2694,2730,2685,2723.35,188686,2017
06-01-2017,2721,2739.9,2696.7,2707.35,159484,2017
09-01-2017,2717,2746,2708,2723.15,116789,2017
10-01-2017,2728.25,2747.3,2712,2740.75,154097,2017
11-01-2017,2746.5,2748.5,2703.55,2718.55,225842,2017
12-01-2017,2715,2743.45,2707.65,2737.15,243299,2017
13-01-2017,2732,2753.75,2691.2,2708.55,247719,2017
16-01-2017,2703,2730,2686.65,2721.65,116324,2017
17-01-2017,2711,2742,2700,2728.9,139584,2017
18-01-2017,2743,2743,2687.35,2699.7,161391,2017
19-01-2017,2698.9,2712,2681.5,2695.3,235309,2017
20-01-2017,2689,2720,2682,2701.05,204961,2017
23-01-2017,2695.5,2715,2685,2706.5,147551,2017
24-01-2017,2712,2810,2701.65,2798.95,270474,2017
25-01-2017,2815,2866,2772.75,2849.65,451576,2017
27-01-2017,2840,2885.2,2830,2854.1,194917,2017
30-01-2017,2850.05,2852,2808.7,2825.05,280860,2017
31-01-2017,2821.1,2919,2789.3,2833.45,902056,2017
01-02-2017,2838.3,2872,2812,2854.15,369867,2017
02-02-2017,2852,2858.9,2801.1,2807.45,253057,2017
03-02-2017,2792.15,2815.4,2789,2808.1,236258,2017
06-02-2017,2815.35,2825,2784.1,2799.4,316141,2017
07-02-2017,2802,2809.7,2755,2769.8,321618,2017
08-02-2017,2772.2,2788,2760.1,2781.9,282631,2017
09-02-2017,2797.4,2810,2751.1,2784.3,213997,2017
10-02-2017,2795,2812.8,2773.65,2800.8,165244,2017
13-02-2017,2815,2817,2785,2806.5,116262,2017
14-02-2017,2806.85,2810.9,2755.15,2778.1,287490,2017
15-02-2017,2779.6,2802.3,2765.05,2789.6,265709,2017
16-02-2017,2799,2799,2765,2783.65,235740,2017
17-02-2017,2773,2792,2751,2778.9,437855,2017
20-02-2017,2784.4,2821.45,2764.4,2791.5,155317,2017
21-02-2017,2792,2806,2774.2,2799.25,100217,2017
22-02-2017,2793.5,2808.5,2777.05,2799.75,422928,2017
23-02-2017,2805,2824.45,2786,2814.1,605474,2017
27-02-2017,2810,2845,2783.55,2795.05,318398,2017
28-02-2017,2788,2804.25,2751,2755.9,280728,2017
01-03-2017,2756,2795,2752.05,2769,283157,2017
02-03-2017,2805.5,2844.8,2791.55,2832.05,705809,2017
03-03-2017,2835,2839,2807,2832.8,186815,2017
06-03-2017,2844.9,2896,2842.7,2883.1,400007,2017
07-03-2017,2885.4,2893,2870.5,2879.45,194245,2017
08-03-2017,2880.4,2882.9,2851.1,2869.95,174051,2017
09-03-2017,2860,2884.95,2852,2870.7,156617,2017
10-03-2017,2876.8,2889.9,2853.25,2864.55,114745,2017
14-03-2017,2902,2910,2854.05,2866.7,309456,2017
15-03-2017,2869.7,2890,2856.05,2873.1,221254,2017
16-03-2017,2881.3,2944.9,2862.5,2936.4,431866,2017
17-03-2017,2945.9,2948.7,2890.15,2912.5,296053,2017
20-03-2017,2916.15,2932.5,2905.15,2923.55,190575,2017
21-03-2017,2926.6,2930.15,2890.1,2906.85,214599,2017
22-03-2017,2890.25,2904.1,2845.15,2853.8,376780,2017
23-03-2017,2848.25,2875,2848.25,2865.95,364883,2017
24-03-2017,2880,2880,2835.05,2843,218228,2017
27-03-2017,2845.7,2853,2795.1,2808.4,242914,2017
28-03-2017,2820,2838.7,2810.05,2824.85,97374,2017
29-03-2017,2827.8,2850,2796.55,2831.1,507170,2017
30-03-2017,2840.05,2847,2815,2822.85,369748,2017
31-03-2017,2822.5,2832.7,2800,2805.45,227360,2017
03-04-2017,2808.4,2837.5,2775,2783.6,247337,2017
05-04-2017,2786.5,2798.95,2754.75,2760.85,407700,2017
06-04-2017,2787.85,2815,2781.05,2806.3,373610,2017
07-04-2017,2808,2845.95,2795.4,2830.45,413979,2017
10-04-2017,2855,2857.45,2822,2837,128113,2017
11-04-2017,2816.15,2834.75,2804.05,2822.45,266234,2017
12-04-2017,2820,2849.5,2807,2839.5,324376,2017
13-04-2017,2844.45,2868.5,2840,2848.15,372385,2017
17-04-2017,2844.9,2858.75,2823.55,2852.15,145680,2017
18-04-2017,2849,2862.7,2800,2824.4,272356,2017
19-04-2017,2820.2,2831,2788.05,2808.7,142477,2017
20-04-2017,2805,2848.45,2799.95,2831.5,127818,2017
21-04-2017,2827.15,2843.2,2814.4,2824.3,169580,2017
24-04-2017,2827.25,2871.2,2810.15,2867.75,172269,2017
25-04-2017,2876,2900,2851.55,2896.8,272704,2017
26-04-2017,2915,2915,2858.75,2885.45,165523,2017
27-04-2017,2870.15,2914.95,2852,2866.05,312224,2017
28-04-2017,2865,2902,2854.1,2864,136681,2017
02-05-2017,2873.6,2920,2873.6,2898,154197,2017
03-05-2017,2909.6,2943.9,2901.55,2933.25,176248,2017
04-05-2017,2947.6,2947.6,2919,2942.55,183545,2017
05-05-2017,2939.85,2939.85,2882,2887.65,146931,2017
08-05-2017,2899.95,2908.4,2851,2856.95,140340,2017
09-05-2017,2864.25,2887.3,2835,2873.15,274565,2017
10-05-2017,2880,2908.95,2858.1,2904.8,150174,2017
11-05-2017,2905.3,3005.45,2897.05,2998.45,416000,2017
12-05-2017,3005,3018.45,2970,3004.8,414871,2017
15-05-2017,3005,3022.85,2985.1,2999.7,106401,2017
16-05-2017,2992.2,3029,2967.1,3024,159021,2017
17-05-2017,3001.25,3047.5,3001.25,3039.7,303412,2017
18-05-2017,3018,3033,2962.05,2973.1,513008,2017
19-05-2017,2973.35,3019,2946.1,2972.65,246957,2017
22-05-2017,2987.7,3003.95,2900.5,2914.15,209411,2017
23-05-2017,2928,2928,2812,2824.95,482580,2017
24-05-2017,2815,2866.35,2750,2764.3,307723,2017
25-05-2017,2764,2833.75,2760.9,2822.8,389540,2017
26-05-2017,2820,2835,2797.05,2814.1,237938,2017
29-05-2017,2813,2850.9,2787.75,2837.95,155372,2017
30-05-2017,2837,2863.95,2822,2851.4,98514,2017
31-05-2017,2850,2866,2835,2845.95,430019,2017
01-06-2017,2848,2888.25,2828.3,2839.35,246574,2017
02-06-2017,2804,2870,2772.85,2852.85,381642,2017
05-06-2017,2850,2930.45,2850,2898.4,297406,2017
06-06-2017,2900,2920,2863,2873.55,136966,2017
07-06-2017,2852,2897.55,2852,2876,131500,2017
08-06-2017,2872.2,2895,2863.2,2868.15,142325,2017
09-06-2017,2872,2879,2832.55,2865.8,178737,2017
12-06-2017,2855.15,2866.4,2818.45,2824.6,365323,2017
13-06-2017,2825,2857,2821.7,2834.9,146666,2017
14-06-2017,2800,2838.95,2800,2825.15,157837,2017
15-06-2017,2819,2848.2,2808.55,2814.4,131874,2017
16-06-2017,2815,2829.7,2801.4,2809.8,209497,2017
19-06-2017,2855,2894,2815,2827.75,500836,2017
20-06-2017,2810,2827.95,2806.5,2815.3,274896,2017
21-06-2017,2812,2828.1,2790.5,2817.5,143712,2017
22-06-2017,2817.5,2851,2807.35,2845.7,223966,2017
23-06-2017,2850,2850.45,2817,2824.3,154968,2017
27-06-2017,2828.45,2829.15,2761,2779.3,322785,2017
28-06-2017,2789,2801,2770.2,2777.05,284660,2017
29-06-2017,2787.8,2812,2779.25,2801.3,224331,2017
30-06-2017,2796,2799.7,2764.45,2791.2,266443,2017
03-07-2017,2769,2793.5,2750.55,2789.35,335713,2017
04-07-2017,2790,2790,2755,2769.65,331944,2017
05-07-2017,2761.3,2784.45,2751,2771.25,251283,2017
06-07-2017,2734,2741,2722.9,2728.6,488894,2017
07-07-2017,2716,2733,2694.5,2708.25,290037,2017
10-07-2017,2844,2844,2700,2730.65,20831,2017
11-07-2017,2735.7,2803,2735.7,2792.75,393672,2017
12-07-2017,2801,2818,2774.3,2785.85,288437,2017
13-07-2017,2795,2806.75,2780.45,2789.75,303857,2017
14-07-2017,2800,2816.9,2767.55,2809.8,150816,2017
17-07-2017,2819.85,2828.55,2800,2821.25,134022,2017
18-07-2017,2827.8,2847.9,2818,2831.75,195878,2017
19-07-2017,2834,2835,2802.4,2823.7,247730,2017
20-07-2017,2823.4,2855.85,2800.1,2818.6,675692,2017
21-07-2017,2818.6,2840.7,2806.35,2815.8,319397,2017
24-07-2017,2815,2834.95,2802.2,2826.75,204810,2017
25-07-2017,2840,2862.4,2819.25,2847.7,220402,2017
26-07-2017,2846,2852.8,2829.2,2841.35,252553,2017
27-07-2017,2849.5,2869.1,2825.05,2840.3,306789,2017
28-07-2017,2810,2867,2804.45,2828.15,136729,2017
31-07-2017,2845,2845,2785,2808.55,173664,2017
01-08-2017,2812,2830.5,2798.05,2823.4,190726,2017
02-08-2017,2789.95,2817.7,2786,2802.9,298840,2017
03-08-2017,2805,2838.7,2800.05,2834.25,325945,2017
04-08-2017,2824,2900,2811.15,2874.65,257208,2017
07-08-2017,2875,2903.55,2868.35,2889.25,169287,2017
08-08-2017,2890,2981,2876,2911.6,763401,2017
09-08-2017,2919.5,2929.05,2807.1,2831.15,305248,2017
10-08-2017,2818,2831.15,2761,2796.2,497306,2017
11-08-2017,2780,2798.45,2750,2788.2,321890,2017
14-08-2017,2798,2841.8,2786,2831.6,165120,2017
16-08-2017,2832,2861,2810.05,2849.2,129201,2017
17-08-2017,2850,2868.1,2816,2825.85,152160,2017
18-08-2017,2817.8,2824.3,2791,2811.35,128913,2017
21-08-2017,2811,2820,2760.1,2766.5,77884,2017
22-08-2017,2779.9,2779.9,2731.55,2740.55,80340,2017
23-08-2017,2757,2769.9,2720.05,2754.65,117188,2017
24-08-2017,2764.3,2764.3,2710.1,2728.55,213909,2017
28-08-2017,2740,2753.2,2704,2742.05,227147,2017
29-08-2017,2740,2751.2,2715,2726.6,175171,2017
30-08-2017,2735,2766.95,2735,2750.55,147597,2017
31-08-2017,2760,2828.45,2731.35,2814.5,508660,2017
01-09-2017,2827.9,2935,2827.9,2916.35,722050,2017
04-09-2017,2916,2933.6,2889.95,2915.15,345756,2017
05-09-2017,2927,2969.7,2905.05,2950.7,353285,2017
06-09-2017,2938,2939,2900.05,2920.55,171348,2017
07-09-2017,2940,2977,2900.95,2965.45,292925,2017
08-09-2017,2952,2984.5,2906.2,2915.45,177449,2017
11-09-2017,2940,2948,2910,2929.6,153148,2017
12-09-2017,2939,2946.95,2915,2935.75,139203,2017
13-09-2017,2929,2974,2920,2934.95,168435,2017
14-09-2017,2945,2956.95,2916.05,2928.35,128663,2017
15-09-2017,2918,3036.05,2901.5,3025.6,578878,2017
18-09-2017,3045.1,3149,3045.1,3137.4,719616,2017
19-09-2017,3138,3155.05,3108.3,3115.45,232404,2017
20-09-2017,3115,3119.7,3084.2,3090.55,179312,2017
21-09-2017,3090.55,3135,3068.65,3078.85,339952,2017
22-09-2017,3064,3084.65,3008.05,3042.45,277811,2017
25-09-2017,3058.4,3058.4,3004.8,3044.1,412640,2017
26-09-2017,3032,3058,3030,3044.9,210821,2017
27-09-2017,3055.2,3066,3007,3031.25,271027,2017
28-09-2017,3034,3056,3019.05,3039.45,324106,2017
29-09-2017,3064,3138.6,3051.15,3109.4,368325,2017
03-10-2017,3186,3212.95,3145.65,3162.2,481726,2017
04-10-2017,3152.45,3209,3129.1,3173.5,203556,2017
05-10-2017,3175,3190,3121.3,3130.8,131961,2017
06-10-2017,3145.1,3154.75,3131,3141.55,125550,2017
09-10-2017,3138,3151.9,3118,3125.45,113070,2017
10-10-2017,3142.9,3142.9,3105.65,3134.7,213575,2017
11-10-2017,3134.7,3216.9,3106,3143.9,432980,2017
12-10-2017,3169.95,3173.5,3117,3155.9,311670,2017
13-10-2017,3164,3180,3136,3160.85,255125,2017
16-10-2017,3175,3239,3170.1,3224.8,255885,2017
17-10-2017,3235,3315,3218.65,3259.95,920067,2017
18-10-2017,3249.95,3265,3208.2,3226.8,288969,2017
19-10-2017,3231.9,3240.65,3198.1,3217.95,60297,2017
23-10-2017,3192,3229,3158,3217.65,300953,2017
24-10-2017,3210.55,3229,3195.25,3210.05,166189,2017
25-10-2017,3264,3264,3219.55,3232.25,123563,2017
26-10-2017,3233.9,3295,3211.75,3283.4,185904,2017
27-10-2017,3300,3344.9,3275.7,3300.15,277293,2017
30-10-2017,3310.7,3323.9,3275,3282.2,139317,2017
31-10-2017,3270.05,3296,3250.45,3257.1,195420,2017
01-11-2017,3270,3293.95,3229.85,3239.75,282258,2017
02-11-2017,3277,3278,3216.55,3241.1,199530,2017
03-11-2017,3228,3254,3211,3217.45,183308,2017
06-11-2017,3211,3244.5,3199,3209.85,154249,2017
07-11-2017,3239,3239,3146.05,3161.65,281480,2017
08-11-2017,3174.9,3211.15,3162.8,3189.05,250148,2017
09-11-2017,3197.95,3216.9,3192.05,3200,267945,2017
10-11-2017,3200,3275,3181.45,3253.35,416184,2017
13-11-2017,3268,3282.7,3215.1,3223,246148,2017
14-11-2017,3239.7,3287.1,3203.1,3266.55,230037,2017
15-11-2017,3260,3282,3207.25,3212.95,165929,2017
16-11-2017,3225,3250,3187.55,3208.85,159508,2017
17-11-2017,3230,3246.45,3193.25,3206.85,247099,2017
20-11-2017,3200,3255,3200,3242,209888,2017
21-11-2017,3254.7,3307,3251,3300.25,218921,2017
22-11-2017,3316.95,3348,3307.1,3313.2,304485,2017
